image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_attr_mod_color_6205,ig_n35,jpeg50,0.0,0.12,0.99994,-2e-05,0.00963,0.011
task_attr_mod_color_6205,ig_n35,jpeg50,0.12,0.25,0.94586,-0.00037,0.37783,0.40766
task_attr_mod_color_6205,ig_n35,jpeg50,0.25,0.4,0.86842,-0.00159,0.5678,0.63875
task_attr_mod_color_6205,ig_n35,jpeg50,0.4,0.55,0.76846,-0.00664,0.66849,0.81133
task_attr_mod_color_6205,ig_n35,jpeg50,0.55,0.7,0.62024,-0.00895,0.73903,0.96883
task_attr_mod_color_6205,ig_n35,jpeg50,0.7,0.85,0.36872,-0.01653,0.88799,1.19924
task_attr_mod_color_6205,ig_n35,jpeg50,0.85,1.05,0.18987,0.00057,0.98523,1.27388
task_attr_mod_color_6205,ig_n35,jpeg30,0.0,0.12,0.99988,-1e-05,0.00963,0.01147
task_attr_mod_color_6205,ig_n35,jpeg30,0.12,0.25,0.92857,0.00018,0.37783,0.41352
task_attr_mod_color_6205,ig_n35,jpeg30,0.25,0.4,0.83782,0.00036,0.5678,0.65499
task_attr_mod_color_6205,ig_n35,jpeg30,0.4,0.55,0.70434,-0.00501,0.66849,0.85236
task_attr_mod_color_6205,ig_n35,jpeg30,0.55,0.7,0.52997,-0.00039,0.73903,1.01974
task_attr_mod_color_6205,ig_n35,jpeg30,0.7,0.85,0.26838,-0.01642,0.88799,1.22558
task_attr_mod_color_6205,ig_n35,jpeg30,0.85,1.05,0.16536,0.01514,0.98523,1.2469
task_attr_mod_color_6205,ig_n35,blur1,0.0,0.12,1.0,-0.0,0.00963,0.00915
task_attr_mod_color_6205,ig_n35,blur1,0.12,0.25,0.99657,-0.00017,0.37783,0.36685
task_attr_mod_color_6205,ig_n35,blur1,0.25,0.4,0.98708,0.00048,0.5678,0.56045
task_attr_mod_color_6205,ig_n35,blur1,0.4,0.55,0.97053,-0.0,0.66849,0.66364
task_attr_mod_color_6205,ig_n35,blur1,0.55,0.7,0.94851,-0.00287,0.73903,0.72965
task_attr_mod_color_6205,ig_n35,blur1,0.7,0.85,0.91308,-0.00119,0.88799,0.87658
task_attr_mod_color_6205,ig_n35,blur1,0.85,1.05,0.89212,-0.00236,0.98523,0.9848
task_attr_mod_color_6205,ig_n35,blur2,0.0,0.12,0.99996,0.0,0.00963,0.00794
task_attr_mod_color_6205,ig_n35,blur2,0.12,0.25,0.96997,-0.00017,0.37783,0.34131
task_attr_mod_color_6205,ig_n35,blur2,0.25,0.4,0.89001,0.00041,0.5678,0.54896
task_attr_mod_color_6205,ig_n35,blur2,0.4,0.55,0.76038,0.00294,0.66849,0.65558
task_attr_mod_color_6205,ig_n35,blur2,0.55,0.7,0.57298,-0.00512,0.73903,0.62441
task_attr_mod_color_6205,ig_n35,blur2,0.7,0.85,0.43845,-0.00355,0.88799,0.72188
task_attr_mod_color_6205,ig_n35,blur2,0.85,1.05,0.36261,-0.00331,0.98523,0.82165
task_attr_mod_color_6205,ig_n35,crop_resize0.1,0.0,0.12,0.99546,0.00014,0.00963,0.02921
task_attr_mod_color_6205,ig_n35,crop_resize0.1,0.12,0.25,0.58329,0.01268,0.37783,0.68243
task_attr_mod_color_6205,ig_n35,crop_resize0.1,0.25,0.4,0.41549,-0.00078,0.5678,0.85996
task_attr_mod_color_6205,ig_n35,crop_resize0.1,0.4,0.55,0.33002,0.01434,0.66849,0.96069
task_attr_mod_color_6205,ig_n35,crop_resize0.1,0.55,0.7,0.25707,0.00185,0.73903,1.06478
task_attr_mod_color_6205,ig_n35,crop_resize0.1,0.7,0.85,0.1939,0.02715,0.88799,1.13406
task_attr_mod_color_6205,ig_n35,crop_resize0.1,0.85,1.05,0.16859,0.01026,0.98523,1.13061
task_attr_mod_color_6205,ig_n35,crop_resize0.15,0.0,0.12,0.99299,-4e-05,0.00963,0.04192
task_attr_mod_color_6205,ig_n35,crop_resize0.15,0.12,0.25,0.53268,0.01525,0.37783,0.75118
task_attr_mod_color_6205,ig_n35,crop_resize0.15,0.25,0.4,0.39188,-0.00147,0.5678,0.88597
task_attr_mod_color_6205,ig_n35,crop_resize0.15,0.4,0.55,0.30084,0.02162,0.66849,0.99612
task_attr_mod_color_6205,ig_n35,crop_resize0.15,0.55,0.7,0.23172,-0.02162,0.73903,1.10877
task_attr_mod_color_6205,ig_n35,crop_resize0.15,0.7,0.85,0.17918,0.00886,0.88799,1.14609
task_attr_mod_color_6205,ig_n35,crop_resize0.15,0.85,1.05,0.16557,-0.01101,0.98523,1.11101
task_env_weather_112463,ig_n35,identity,0.0,0.12,1.0,0.0,0.00997,0.00997
task_env_weather_112463,ig_n35,identity,0.12,0.25,1.0,0.0,0.42896,0.42896
task_env_weather_112463,ig_n35,identity,0.25,0.4,1.0,0.0,0.65006,0.65006
task_env_weather_112463,ig_n35,identity,0.4,0.55,1.0,0.0,0.70375,0.70375
task_env_weather_112463,ig_n35,identity,0.55,0.7,1.0,0.0,0.79845,0.79845
task_env_weather_112463,ig_n35,identity,0.7,0.85,1.0,0.0,0.93286,0.93286
task_env_weather_112463,ig_n35,identity,0.85,1.05,1.0,0.0,1.00398,1.00398
task_env_weather_112463,ig_n35,jpeg75,0.0,0.12,0.99998,0.0,0.00997,0.01053
task_env_weather_112463,ig_n35,jpeg75,0.12,0.25,0.97671,0.00032,0.42896,0.44371
task_env_weather_112463,ig_n35,jpeg75,0.25,0.4,0.92779,0.00079,0.65006,0.69336
task_env_weather_112463,ig_n35,jpeg75,0.4,0.55,0.75689,-0.00124,0.70375,0.84684
task_env_weather_112463,ig_n35,jpeg75,0.55,0.7,0.51739,-0.00349,0.79845,1.0616
task_env_weather_112463,ig_n35,jpeg75,0.7,0.85,0.30944,-0.01636,0.93286,1.24865
task_env_weather_112463,ig_n35,jpeg75,0.85,1.05,0.19638,-0.00473,1.00398,1.32155
task_env_weather_112463,ig_n35,jpeg50,0.0,0.12,0.99996,0.0,0.00997,0.01101
task_env_weather_112463,ig_n35,jpeg50,0.12,0.25,0.96433,-0.00047,0.42896,0.45189
task_env_weather_112463,ig_n35,jpeg50,0.25,0.4,0.87595,-0.00232,0.65006,0.72832
task_env_weather_112463,ig_n35,jpeg50,0.4,0.55,0.60457,-0.0058,0.70375,0.95582
task_env_weather_112463,ig_n35,jpeg50,0.55,0.7,0.3948,-0.00783,0.79845,1.13578
task_env_weather_112463,ig_n35,jpeg50,0.7,0.85,0.24263,-0.05702,0.93286,1.25623
task_env_weather_112463,ig_n35,jpeg50,0.85,1.05,0.15671,-0.05081,1.00398,1.309
task_env_weather_112463,ig_n35,jpeg30,0.0,0.12,0.99992,0.0,0.00997,0.01159
task_env_weather_112463,ig_n35,jpeg30,0.12,0.25,0.94877,-0.00041,0.42896,0.4633
task_env_weather_112463,ig_n35,jpeg30,0.25,0.4,0.81531,-0.0015,0.65006,0.76809
task_env_weather_112463,ig_n35,jpeg30,0.4,0.55,0.50449,0.01095,0.70375,1.02489
task_env_weather_112463,ig_n35,jpeg30,0.55,0.7,0.33069,0.00224,0.79845,1.16978
task_env_weather_112463,ig_n35,jpeg30,0.7,0.85,0.20154,-0.0073,0.93286,1.26607
task_env_weather_112463,ig_n35,jpeg30,0.85,1.05,0.12738,0.02327,1.00398,1.31063
task_env_weather_112463,ig_n35,blur1,0.0,0.12,1.0,-0.0,0.00997,0.00945
task_env_weather_112463,ig_n35,blur1,0.12,0.25,0.99595,-0.00024,0.42896,0.41778
task_env_weather_112463,ig_n35,blur1,0.25,0.4,0.98615,-0.00096,0.65006,0.63979
task_env_weather_112463,ig_n35,blur1,0.4,0.55,0.96661,-0.00205,0.70375,0.69784
task_env_weather_112463,ig_n35,blur1,0.55,0.7,0.93988,-0.00184,0.79845,0.78855
task_env_weather_112463,ig_n35,blur1,0.7,0.85,0.90302,-0.00206,0.93286,0.92722
task_env_weather_112463,ig_n35,blur1,0.85,1.05,0.87858,-0.00101,1.00398,1.00477
task_env_weather_112463,ig_n35,blur2,0.0,0.12,0.99997,-1e-05,0.00997,0.0081
task_env_weather_112463,ig_n35,blur2,0.12,0.25,0.96462,-0.00096,0.42896,0.38983
task_env_weather_112463,ig_n35,blur2,0.25,0.4,0.88061,-0.00253,0.65006,0.62118
task_env_weather_112463,ig_n35,blur2,0.4,0.55,0.71796,-0.0093,0.70375,0.69229
task_env_weather_112463,ig_n35,blur2,0.55,0.7,0.52078,-0.00014,0.79845,0.65842
task_env_weather_112463,ig_n35,blur2,0.7,0.85,0.38262,0.0042,0.93286,0.74532
task_env_weather_112463,ig_n35,blur2,0.85,1.05,0.29971,0.01648,1.00398,0.87198
task_env_weather_112463,ig_n35,crop_resize0.1,0.0,0.12,0.99864,8e-05,0.00997,0.01407
task_env_weather_112463,ig_n35,crop_resize0.1,0.12,0.25,0.59107,0.00306,0.42896,0.64257
task_env_weather_112463,ig_n35,crop_resize0.1,0.25,0.4,0.42566,-0.01171,0.65006,0.80904
task_env_weather_112463,ig_n35,crop_resize0.1,0.4,0.55,0.36233,-0.00457,0.70375,0.89231
task_env_weather_112463,ig_n35,crop_resize0.1,0.55,0.7,0.27304,-0.01465,0.79845,1.00878
task_env_weather_112463,ig_n35,crop_resize0.1,0.7,0.85,0.20855,0.01186,0.93286,1.06716
task_env_weather_112463,ig_n35,crop_resize0.1,0.85,1.05,0.19143,0.0157,1.00398,1.0613
task_env_weather_112463,ig_n35,crop_resize0.15,0.0,0.12,0.99835,2e-05,0.00997,0.01682
task_env_weather_112463,ig_n35,crop_resize0.15,0.12,0.25,0.55699,0.00588,0.42896,0.69159
task_env_weather_112463,ig_n35,crop_resize0.15,0.25,0.4,0.39354,0.00931,0.65006,0.84786
task_env_weather_112463,ig_n35,crop_resize0.15,0.4,0.55,0.30371,-0.02593,0.70375,0.98773
task_env_weather_112463,ig_n35,crop_resize0.15,0.55,0.7,0.23479,-0.03972,0.79845,1.07938
task_env_weather_112463,ig_n35,crop_resize0.15,0.7,0.85,0.18285,0.02078,0.93286,1.12051
task_env_weather_112463,ig_n35,crop_resize0.15,0.85,1.05,0.16794,0.03312,1.00398,1.10054
task_obj_remove_380621,ig_n35,identity,0.0,0.12,1.0,0.0,0.01112,0.01112
task_obj_remove_380621,ig_n35,identity,0.12,0.25,1.0,0.0,0.33161,0.33161
task_obj_remove_380621,ig_n35,identity,0.25,0.4,1.0,0.0,0.50302,0.50302
task_obj_remove_380621,ig_n35,identity,0.4,0.55,1.0,0.0,0.55504,0.55504
task_obj_remove_380621,ig_n35,identity,0.55,0.7,1.0,0.0,0.6181,0.6181
task_obj_remove_380621,ig_n35,identity,0.7,0.85,1.0,0.0,0.75427,0.75427
task_obj_remove_380621,ig_n35,identity,0.85,1.05,1.0,0.0,0.88283,0.88283
task_obj_remove_380621,ig_n35,jpeg75,0.0,0.12,0.99998,-2e-05,0.01112,0.01195
task_obj_remove_380621,ig_n35,jpeg75,0.12,0.25,0.98069,-0.00093,0.33161,0.34707
task_obj_remove_380621,ig_n35,jpeg75,0.25,0.4,0.96276,-3e-05,0.50302,0.52807
task_obj_remove_380621,ig_n35,jpeg75,0.4,0.55,0.93207,0.00015,0.55504,0.60279
task_obj_remove_380621,ig_n35,jpeg75,0.55,0.7,0.87104,0.00181,0.6181,0.70768
task_obj_remove_380621,ig_n35,jpeg75,0.7,0.85,0.75402,-0.00716,0.75427,0.89591
task_obj_remove_380621,ig_n35,jpeg75,0.85,1.05,0.6119,-0.00508,0.88283,1.08139
task_obj_remove_380621,ig_n35,jpeg50,0.0,0.12,0.99995,-2e-05,0.01112,0.01261
task_obj_remove_380621,ig_n35,jpeg50,0.12,0.25,0.96746,-0.00053,0.33161,0.35725
task_obj_remove_380621,ig_n35,jpeg50,0.25,0.4,0.93253,-0.00047,0.50302,0.55199
task_obj_remove_380621,ig_n35,jpeg50,0.4,0.55,0.87507,0.00145,0.55504,0.64619
task_obj_remove_380621,ig_n35,jpeg50,0.55,0.7,0.77458,0.00093,0.6181,0.7815
task_obj_remove_380621,ig_n35,jpeg50,0.7,0.85,0.60131,-0.00469,0.75427,1.00111
task_obj_remove_380621,ig_n35,jpeg50,0.85,1.05,0.43158,0.00716,0.88283,1.15858
task_obj_remove_380621,ig_n35,jpeg30,0.0,0.12,0.99991,-2e-05,0.01112,0.01312
task_obj_remove_380621,ig_n35,jpeg30,0.12,0.25,0.95176,0.00016,0.33161,0.36935
task_obj_remove_380621,ig_n35,jpeg30,0.25,0.4,0.89464,-0.00276,0.50302,0.58422
task_obj_remove_380621,ig_n35,jpeg30,0.4,0.55,0.80718,0.00208,0.55504,0.7048
task_obj_remove_380621,ig_n35,jpeg30,0.55,0.7,0.68233,0.00512,0.6181,0.84652
task_obj_remove_380621,ig_n35,jpeg30,0.7,0.85,0.47219,-0.01109,0.75427,1.068
task_obj_remove_380621,ig_n35,jpeg30,0.85,1.05,0.29216,-0.01368,0.88283,1.22059
task_obj_remove_380621,ig_n35,blur1,0.0,0.12,1.0,-0.0,0.01112,0.01063
task_obj_remove_380621,ig_n35,blur1,0.12,0.25,0.9968,-0.00036,0.33161,0.32431
task_obj_remove_380621,ig_n35,blur1,0.25,0.4,0.98671,-0.00116,0.50302,0.50005
task_obj_remove_380621,ig_n35,blur1,0.4,0.55,0.97135,-0.00063,0.55504,0.55287
task_obj_remove_380621,ig_n35,blur1,0.55,0.7,0.95206,7e-05,0.6181,0.61435
task_obj_remove_380621,ig_n35,blur1,0.7,0.85,0.92112,-0.00077,0.75427,0.75036
task_obj_remove_380621,ig_n35,blur1,0.85,1.05,0.90082,-0.00278,0.88283,0.88001
task_obj_remove_380621,ig_n35,blur2,0.0,0.12,0.99997,-1e-05,0.01112,0.00937
task_obj_remove_380621,ig_n35,blur2,0.12,0.25,0.97152,-0.00102,0.33161,0.30873
task_obj_remove_380621,ig_n35,blur2,0.25,0.4,0.8896,-0.00303,0.50302,0.50758
task_obj_remove_380621,ig_n35,blur2,0.4,0.55,0.78823,-0.00411,0.55504,0.57669
task_obj_remove_380621,ig_n35,blur2,0.55,0.7,0.6235,0.00256,0.6181,0.62243
task_obj_remove_380621,ig_n35,blur2,0.7,0.85,0.50316,-0.00687,0.75427,0.72925
task_obj_remove_380621,ig_n35,blur2,0.85,1.05,0.42105,0.00229,0.88283,0.86408
task_obj_remove_380621,ig_n35,crop_resize0.1,0.0,0.12,0.99755,6e-05,0.01112,0.02005
task_obj_remove_380621,ig_n35,crop_resize0.1,0.12,0.25,0.66617,-0.00946,0.33161,0.56162
task_obj_remove_380621,ig_n35,crop_resize0.1,0.25,0.4,0.52576,0.01204,0.50302,0.70004
task_obj_remove_380621,ig_n35,crop_resize0.1,0.4,0.55,0.45744,0.00867,0.55504,0.79126
task_obj_remove_380621,ig_n35,crop_resize0.1,0.55,0.7,0.37005,-0.00894,0.6181,0.91888
task_obj_remove_380621,ig_n35,crop_resize0.1,0.7,0.85,0.2657,-0.01669,0.75427,1.04787
task_obj_remove_380621,ig_n35,crop_resize0.1,0.85,1.05,0.21797,-0.00319,0.88283,1.0522
task_obj_remove_380621,ig_n35,crop_resize0.15,0.0,0.12,0.99699,-0.00037,0.01112,0.02498
task_obj_remove_380621,ig_n35,crop_resize0.15,0.12,0.25,0.62533,-0.01838,0.33161,0.62656
task_obj_remove_380621,ig_n35,crop_resize0.15,0.25,0.4,0.49086,0.01704,0.50302,0.75458
task_obj_remove_380621,ig_n35,crop_resize0.15,0.4,0.55,0.40675,0.00376,0.55504,0.87697
task_obj_remove_380621,ig_n35,crop_resize0.15,0.55,0.7,0.30228,-0.00783,0.6181,1.03954
task_obj_remove_380621,ig_n35,crop_resize0.15,0.7,0.85,0.23363,-0.00917,0.75427,1.09907
task_obj_remove_380621,ig_n35,crop_resize0.15,0.85,1.05,0.21681,0.02398,0.88283,1.05675
task_obj_swap_joint_mask_276754,ig_n35,identity,0.0,0.12,1.0,0.0,0.03334,0.03334
task_obj_swap_joint_mask_276754,ig_n35,identity,0.12,0.25,1.0,0.0,0.51364,0.51364
task_obj_swap_joint_mask_276754,ig_n35,identity,0.25,0.4,1.0,0.0,0.58613,0.58613
task_obj_swap_joint_mask_276754,ig_n35,identity,0.4,0.55,1.0,0.0,0.63045,0.63045
task_obj_swap_joint_mask_276754,ig_n35,identity,0.55,0.7,1.0,0.0,0.68245,0.68245
task_obj_swap_joint_mask_276754,ig_n35,identity,0.7,0.85,1.0,0.0,0.75312,0.75312
task_obj_swap_joint_mask_276754,ig_n35,identity,0.85,1.05,1.0,0.0,0.81994,0.81994
task_obj_swap_joint_mask_276754,ig_n35,jpeg75,0.0,0.12,0.99982,5e-05,0.03334,0.03606
task_obj_swap_joint_mask_276754,ig_n35,jpeg75,0.12,0.25,0.96058,-0.00038,0.51364,0.53572
task_obj_swap_joint_mask_276754,ig_n35,jpeg75,0.25,0.4,0.95848,-0.00146,0.58613,0.59821
task_obj_swap_joint_mask_276754,ig_n35,jpeg75,0.4,0.55,0.95575,0.00144,0.63045,0.64618
task_obj_swap_joint_mask_276754,ig_n35,jpeg75,0.55,0.7,0.92274,-0.00175,0.68245,0.72152
task_obj_swap_joint_mask_276754,ig_n35,jpeg75,0.7,0.85,0.84201,-0.00093,0.75312,0.84233
task_obj_swap_joint_mask_276754,ig_n35,jpeg75,0.85,1.05,0.6834,-0.00011,0.81994,1.00928
task_obj_swap_joint_mask_276754,ig_n35,jpeg50,0.0,0.12,0.99954,4e-05,0.03334,0.03795
task_obj_swap_joint_mask_276754,ig_n35,jpeg50,0.12,0.25,0.93343,-0.00086,0.51364,0.54989
task_obj_swap_joint_mask_276754,ig_n35,jpeg50,0.25,0.4,0.93095,-0.0011,0.58613,0.61373
task_obj_swap_joint_mask_276754,ig_n35,jpeg50,0.4,0.55,0.90193,-0.00148,0.63045,0.68279
task_obj_swap_joint_mask_276754,ig_n35,jpeg50,0.55,0.7,0.80898,-0.00348,0.68245,0.80219
task_obj_swap_joint_mask_276754,ig_n35,jpeg50,0.7,0.85,0.61784,0.00495,0.75312,1.00595
task_obj_swap_joint_mask_276754,ig_n35,jpeg50,0.85,1.05,0.38311,0.0003,0.81994,1.22392
task_obj_swap_joint_mask_276754,ig_n35,jpeg30,0.0,0.12,0.99929,9e-05,0.03334,0.04006
task_obj_swap_joint_mask_276754,ig_n35,jpeg30,0.12,0.25,0.90375,-0.00207,0.51364,0.57126
task_obj_swap_joint_mask_276754,ig_n35,jpeg30,0.25,0.4,0.89471,0.00095,0.58613,0.64353
task_obj_swap_joint_mask_276754,ig_n35,jpeg30,0.4,0.55,0.82448,0.00252,0.63045,0.74664
task_obj_swap_joint_mask_276754,ig_n35,jpeg30,0.55,0.7,0.6617,0.00385,0.68245,0.92274
task_obj_swap_joint_mask_276754,ig_n35,jpeg30,0.7,0.85,0.41406,0.00404,0.75312,1.15923
task_obj_swap_joint_mask_276754,ig_n35,jpeg30,0.85,1.05,0.21765,-0.02266,0.81994,1.32674
task_obj_swap_joint_mask_276754,ig_n35,blur1,0.0,0.12,0.99999,-0.0,0.03334,0.03217
task_obj_swap_joint_mask_276754,ig_n35,blur1,0.12,0.25,0.99478,0.00022,0.51364,0.50712
task_obj_swap_joint_mask_276754,ig_n35,blur1,0.25,0.4,0.98399,-7e-05,0.58613,0.58552
task_obj_swap_joint_mask_276754,ig_n35,blur1,0.4,0.55,0.96745,-0.00044,0.63045,0.62927
task_obj_swap_joint_mask_276754,ig_n35,blur1,0.55,0.7,0.94517,0.00047,0.68245,0.67909
task_obj_swap_joint_mask_276754,ig_n35,blur1,0.7,0.85,0.92029,-0.0,0.75312,0.75052
task_obj_swap_joint_mask_276754,ig_n35,blur1,0.85,1.05,0.91028,-0.00041,0.81994,0.81888
task_obj_swap_joint_mask_276754,ig_n35,blur2,0.0,0.12,0.99992,-1e-05,0.03334,0.02914
task_obj_swap_joint_mask_276754,ig_n35,blur2,0.12,0.25,0.95153,0.00067,0.51364,0.49452
task_obj_swap_joint_mask_276754,ig_n35,blur2,0.25,0.4,0.86676,-0.00014,0.58613,0.60636
task_obj_swap_joint_mask_276754,ig_n35,blur2,0.4,0.55,0.75443,-0.00042,0.63045,0.66119
task_obj_swap_joint_mask_276754,ig_n35,blur2,0.55,0.7,0.57949,0.00218,0.68245,0.72332
task_obj_swap_joint_mask_276754,ig_n35,blur2,0.7,0.85,0.49224,0.00173,0.75312,0.83032
task_obj_swap_joint_mask_276754,ig_n35,blur2,0.85,1.05,0.44784,-0.00238,0.81994,0.8989
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.1,0.0,0.12,0.99352,-0.00058,0.03334,0.0429
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.1,0.12,0.25,0.52255,-0.00161,0.51364,0.72523
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.1,0.25,0.4,0.46572,-0.00467,0.58613,0.7723
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.1,0.4,0.55,0.40643,0.01209,0.63045,0.84145
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.1,0.55,0.7,0.35115,-0.01222,0.68245,0.90849
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.1,0.7,0.85,0.28954,-0.00938,0.75312,0.98849
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.1,0.85,1.05,0.24389,0.00634,0.81994,1.04123
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.15,0.0,0.12,0.99167,-0.0013,0.03334,0.05067
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.15,0.12,0.25,0.48475,0.00237,0.51364,0.77508
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.15,0.25,0.4,0.42904,-0.00799,0.58613,0.82639
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.15,0.4,0.55,0.36439,0.00161,0.63045,0.9152
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.15,0.55,0.7,0.30915,-0.02162,0.68245,0.98875
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.15,0.7,0.85,0.25124,0.00883,0.75312,1.06407
task_obj_swap_joint_mask_276754,ig_n35,crop_resize0.15,0.85,1.05,0.22847,0.01011,0.81994,1.08041
